player_id,player_name,team_name,gameweek,total_points,minutes,goals_scored,assists,clean_sheets,yellow_cards,red_cards,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded
8,Jurriën Timber,Arsenal,9,6,90,0,0,1,0,0,11.8,16.7,2.0,3.1,2,4,2,4,1,0.00,0.04,0.04,0.47
9,Jakub Kiwior,Arsenal,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
9,Jakub Kiwior,Arsenal,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
9,Jakub Kiwior,Arsenal,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
9,Jakub Kiwior,Arsenal,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
9,Jakub Kiwior,Arsenal,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
9,Jakub Kiwior,Arsenal,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
9,Jakub Kiwior,Arsenal,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
9,Jakub Kiwior,Arsenal,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
9,Jakub Kiwior,Arsenal,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
10,Myles Lewis-Skelly,Arsenal,1,0,18,0,0,0,1,0,0.2,0.0,0.0,0.0,1,0,0,1,0,0.00,0.00,0.00,0.66
10,Myles Lewis-Skelly,Arsenal,2,1,26,0,0,0,0,0,4.2,3.7,0.0,0.8,0,2,1,1,0,0.00,0.00,0.00,0.00
10,Myles Lewis-Skelly,Arsenal,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
10,Myles Lewis-Skelly,Arsenal,4,1,22,0,0,0,0,0,0.0,2.0,0.0,0.1,0,2,0,0,0,0.00,0.00,0.00,0.10
10,Myles Lewis-Skelly,Arsenal,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
10,Myles Lewis-Skelly,Arsenal,6,1,2,0,0,0,0,0,0.0,0.9,2.0,0.2,0,1,0,0,0,0.00,0.00,0.00,0.04
10,Myles Lewis-Skelly,Arsenal,7,1,15,0,0,0,0,0,3.2,0.3,2.0,0.6,2,1,0,2,0,0.00,0.00,0.00,0.13
10,Myles Lewis-Skelly,Arsenal,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
10,Myles Lewis-Skelly,Arsenal,9,1,2,0,0,0,0,0,0.2,0.3,0.0,0.1,0,1,0,0,0,0.00,0.00,0.00,0.01
11,Benjamin White,Arsenal,1,6,70,0,0,1,0,0,15.4,11.3,1.0,2.8,6,4,2,8,1,0.01,0.01,0.02,0.87
11,Benjamin White,Arsenal,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
11,Benjamin White,Arsenal,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
11,Benjamin White,Arsenal,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
11,Benjamin White,Arsenal,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
11,Benjamin White,Arsenal,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
11,Benjamin White,Arsenal,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
11,Benjamin White,Arsenal,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
11,Benjamin White,Arsenal,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
13,Brayden Clarke,Arsenal,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
13,Brayden Clarke,Arsenal,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
13,Brayden Clarke,Arsenal,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
13,Brayden Clarke,Arsenal,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
13,Brayden Clarke,Arsenal,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
13,Brayden Clarke,Arsenal,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
13,Brayden Clarke,Arsenal,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
13,Brayden Clarke,Arsenal,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
13,Brayden Clarke,Arsenal,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
14,Maldini Kacurri,Arsenal,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
14,Maldini Kacurri,Arsenal,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
14,Maldini Kacurri,Arsenal,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
14,Maldini Kacurri,Arsenal,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
14,Maldini Kacurri,Arsenal,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
14,Maldini Kacurri,Arsenal,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
14,Maldini Kacurri,Arsenal,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
14,Maldini Kacurri,Arsenal,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
14,Maldini Kacurri,Arsenal,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
15,Josh Nichols,Arsenal,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
15,Josh Nichols,Arsenal,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
15,Josh Nichols,Arsenal,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
15,Josh Nichols,Arsenal,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
15,Josh Nichols,Arsenal,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
15,Josh Nichols,Arsenal,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
15,Josh Nichols,Arsenal,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
15,Josh Nichols,Arsenal,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
15,Josh Nichols,Arsenal,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
16,Bukayo Saka,Arsenal,1,3,90,0,0,1,0,0,12.0,16.4,7.0,3.5,0,2,3,5,1,0.15,0.09,0.24,1.52
16,Bukayo Saka,Arsenal,2,6,52,1,0,0,0,0,40.4,30.4,21.0,9.2,0,4,0,4,1,0.11,0.03,0.14,0.17
16,Bukayo Saka,Arsenal,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
16,Bukayo Saka,Arsenal,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
16,Bukayo Saka,Arsenal,5,1,45,0,0,0,0,0,5.6,32.3,7.0,4.5,0,3,0,3,0,0.04,0.21,0.25,0.34
16,Bukayo Saka,Arsenal,6,2,69,0,0,0,0,0,4.4,11.4,30.0,4.6,0,5,0,5,1,0.08,0.01,0.09,0.53
16,Bukayo Saka,Arsenal,7,8,90,1,0,1,0,0,38.8,23.6,31.0,9.3,1,4,2,7,1,0.84,1.11,1.95,0.49
16,Bukayo Saka,Arsenal,8,7,90,0,0,1,0,0,28.8,80.3,44.0,15.3,1,9,2,12,1,0.07,0.55,0.62,0.44
16,Bukayo Saka,Arsenal,9,3,65,0,0,1,0,0,2.2,1.9,3.0,0.7,0,5,2,7,1,0.02,0.01,0.03,0.08
17,Martin Ødegaard,Arsenal,1,5,90,0,0,1,0,0,17.8,20.3,17.0,5.5,6,7,1,14,1,0.09,0.29,0.38,1.52
17,Martin Ødegaard,Arsenal,2,1,37,0,0,0,0,0,1.6,4.4,3.0,0.9,0,1,1,2,1,0.05,0.05,0.10,0.17
17,Martin Ødegaard,Arsenal,3,1,20,0,0,0,0,0,1.4,2.2,2.0,0.6,0,1,0,1,0,0.00,0.01,0.01,0.25
17,Martin Ødegaard,Arsenal,4,1,17,0,0,0,0,0,0.0,5.2,0.0,0.5,0,0,0,0,1,0.00,0.00,0.00,0.00
17,Martin Ødegaard,Arsenal,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
